LastName,Percentage
Joy,0.010363%
Corcoran,0.010363%
Barnard,0.010363%
Bridges,0.010363%
Koch,0.010363%
Koh,0.010363%
Proctor,0.010363%
Pierce,0.010363%
Priest,0.010363%
Whitfield,0.010363%
Weaver,0.010363%
Teo,0.010215%
Finlayson,0.010215%
Hillier,0.010215%
Hoffmann,0.010215%
Marsden,0.010215%
Vickers,0.010215%
Emery,0.010215%
Bassett,0.010215%
Burt,0.010215%
Barron,0.010215%
Boyce,0.010215%
Bannister,0.010215%
Brook,0.010215%
Waller,0.010215%
Neil,0.010067%
Nagy,0.010067%
Guest,0.010067%
Gillard,0.010067%
Griffith,0.010067%
Gannon,0.010067%
Gabriel,0.010067%
Australian,0.010067%
Franks,0.010067%
Howarth,0.010067%
Millard,0.010067%
Maynard,0.010067%
Micallef,0.010067%
Mcmaster,0.010067%
Jung,0.010067%
Ellison,0.010067%
Liew,0.010067%
Lehmann,0.010067%
Pace,0.010067%
Warburton,0.010067%
Woodhouse,0.010067%
Romeo,0.009919%
Reardon,0.009919%
Robb,0.009919%
Garland,0.009919%
Tracey,0.009919%
St,0.009919%
Adhikari,0.009919%
Orchard,0.009919%
Oconnor,0.009919%
Oh,0.009919%
Mcdowell,0.009919%
Mortimer,0.009919%
Cousins,0.009919%
Cornish,0.009919%
Bradbury,0.009919%
Bridge,0.009919%
Berger,0.009919%
William,0.009919%
Waldron,0.009919%
Inglis,0.009771%
Naidoo,0.009771%
Goldberg,0.009771%
Golding,0.009771%
Tobin,0.009771%
Sawyer,0.009771%
Agnew,0.009771%
Au,0.009771%
Hume,0.009771%
Hardie,0.009771%
Courtney,0.009771%
Champion,0.009771%
Dee,0.009771%
Drury,0.009771%
Denton,0.009771%
Bower,0.009771%
Larkin,0.009771%
Leo,0.009771%
Web,0.009771%
Goldsmith,0.009623%
Sarah,0.009623%
Angel,0.009623%
Hannan,0.009623%
Heaton,0.009623%
Mcnally,0.009623%
Mcarthur,0.009623%
Melville,0.009623%
Major,0.009623%
Calder,0.009623%
Cho,0.009623%
Coutts,0.009623%
Clifton,0.009623%
Earl,0.009623%
Brien,0.009623%
Ballard,0.009623%
Reeve,0.009475%
Rana,0.009475%
Good,0.009475%
Gold,0.009475%
Tomlinson,0.009475%
